"","TAGNUMBER","TANK_Real","condition1","ConditionFactor","condition3","Date","condition4","Days_in_Exp"
"967","00186D16C6",151,"K1",1.0489745225068,"T7",NA,"Day_in_Exp_T7",NA
"968","00186D16C6",151,"K2",1.10726643598616,"T8",NA,"Day_in_Exp_T8",NA
"969","00186D16C6",151,"K3",1.16693339429965,"T1",2021-07-29,"Day_in_Exp_T1",0
"970","00186D16C6",151,"K4",1.16890110969096,"T2",NA,"Day_in_Exp_T2",NA
"971","00186D16C6",151,"K5",1.17671087666453,"T3",NA,"Day_in_Exp_T3",NA
"972","00186D16C6",151,"K6",1.14346632973368,"T4",NA,"Day_in_Exp_T4",NA
"973","00186D16C6",151,"K7",NA,"T5",NA,"Day_in_Exp_T5",NA
"974","00186D16C7",201,"K1",1.07630489154947,"T6",NA,"Day_in_Exp_T6",NA
"975","00186D16C7",201,"K2",1.06171646023732,"T7",NA,"Day_in_Exp_T7",NA
"976","00186D16C7",201,"K3",NA,"T8",NA,"Day_in_Exp_T8",NA
"977","00186D16C7",201,"K4",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"978","00186D16C7",201,"K5",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"979","00186D16C7",201,"K6",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"980","00186D16C7",201,"K7",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"981","00186D16C8",152,"K1",0.924556213017751,"T5",2021-12-09,"Day_in_Exp_T5",133
"982","00186D16C8",152,"K2",1.15740740740741,"T6",2022-01-06,"Day_in_Exp_T6",161
"983","00186D16C8",152,"K3",1.07871720116618,"T7",2022-02-04,"Day_in_Exp_T7",190
"984","00186D16C8",152,"K4",1.05468330091534,"T8",NA,"Day_in_Exp_T8",NA
"985","00186D16C8",152,"K5",1.07469977610421,"T1",2021-07-29,"Day_in_Exp_T1",0
"986","00186D16C8",152,"K6",0.975217437369369,"T2",2021-08-30,"Day_in_Exp_T2",20
"987","00186D16C8",152,"K7",0.991398162997521,"T3",2021-09-29,"Day_in_Exp_T3",62
"988","00186D16C9",202,"K1",1.15740740740741,"T4",2021-11-04,"Day_in_Exp_T4",98
"989","00186D16C9",202,"K2",1.19140625,"T5",2021-12-09,"Day_in_Exp_T5",133
"990","00186D16C9",202,"K3",1.15581325910444,"T6",2022-01-06,"Day_in_Exp_T6",161
"991","00186D16C9",202,"K4",1.23215652747153,"T7",NA,"Day_in_Exp_T7",NA
"992","00186D16C9",202,"K5",1.23883342626581,"T8",2022-03-30,"Day_in_Exp_T8",244
"993","00186D16C9",202,"K6",1.24491333467821,"T1",2021-07-29,"Day_in_Exp_T1",0
"994","00186D16C9",202,"K7",1.22198832855218,"T2",2021-08-30,"Day_in_Exp_T2",20
"995","00186D16CA",152,"K1",0.983158852981338,"T3",2021-09-29,"Day_in_Exp_T3",62
"996","00186D16CA",152,"K2",1.05841644616324,"T4",2021-11-04,"Day_in_Exp_T4",98
"997","00186D16CA",152,"K3",1.07175145886414,"T5",2021-12-09,"Day_in_Exp_T5",133
"998","00186D16CA",152,"K4",1.0482306670096,"T6",2022-01-06,"Day_in_Exp_T6",161
"999","00186D16CA",152,"K5",NA,"T7",NA,"Day_in_Exp_T7",NA
"1000","00186D16CA",152,"K6",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"1001","00186D16CA",152,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1002","00186D16CB",201,"K1",1.00754313963876,"T2",2021-08-30,"Day_in_Exp_T2",20
"1003","00186D16CB",201,"K2",1.13289248430734,"T3",2021-09-29,"Day_in_Exp_T3",62
"1004","00186D16CB",201,"K3",1.02996826171875,"T4",2021-11-04,"Day_in_Exp_T4",98
"1005","00186D16CB",201,"K4",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"1006","00186D16CB",201,"K5",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1007","00186D16CB",201,"K6",NA,"T7",NA,"Day_in_Exp_T7",NA
"1008","00186D16CB",201,"K7",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"1009","00186D16CC",151,"K1",1.13078680145645,"T1",2021-07-29,"Day_in_Exp_T1",0
"1010","00186D16CC",151,"K2",1.10787172011662,"T2",2021-08-30,"Day_in_Exp_T2",20
"1011","00186D16CC",151,"K3",1.22805158779846,"T3",2021-09-29,"Day_in_Exp_T3",62
"1012","00186D16CC",151,"K4",1.21640502999918,"T4",2021-11-04,"Day_in_Exp_T4",98
"1013","00186D16CC",151,"K5",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"1014","00186D16CC",151,"K6",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1015","00186D16CC",151,"K7",NA,"T7",2022-02-04,"Day_in_Exp_T7",190
"1016","00186D16CD",152,"K1",1.26345328381483,"T8",NA,"Day_in_Exp_T8",NA
"1017","00186D16CD",152,"K2",1.11726391057779,"T1",2021-07-29,"Day_in_Exp_T1",0
"1018","00186D16CD",152,"K3",1.13152,"T2",2021-08-30,"Day_in_Exp_T2",20
"1019","00186D16CD",152,"K4",1.26220703125,"T3",2021-09-29,"Day_in_Exp_T3",62
"1020","00186D16CD",152,"K5",1.21,"T4",2021-11-04,"Day_in_Exp_T4",98
"1021","00186D16CD",152,"K6",1.16437832527361,"T5",NA,"Day_in_Exp_T5",NA
"1022","00186D16CD",152,"K7",NA,"T6",NA,"Day_in_Exp_T6",NA
"1023","00186D16CE",202,"K1",0.96168294515402,"T7",NA,"Day_in_Exp_T7",NA
"1024","00186D16CE",202,"K2",1.20920774682645,"T8",NA,"Day_in_Exp_T8",NA
"1025","00186D16CE",202,"K3",1.18868308569102,"T1",2021-07-29,"Day_in_Exp_T1",0
"1026","00186D16CE",202,"K4",1.14677723563902,"T2",2021-08-30,"Day_in_Exp_T2",20
"1027","00186D16CE",202,"K5",1.19558577674897,"T3",2021-09-29,"Day_in_Exp_T3",62
"1028","00186D16CE",202,"K6",1.2286043579165,"T4",2021-11-04,"Day_in_Exp_T4",98
"1029","00186D16CE",202,"K7",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"1030","00186D16CF",201,"K1",1.13289248430734,"T6",2022-01-06,"Day_in_Exp_T6",161
"1031","00186D16CF",201,"K2",1.16618075801749,"T7",2022-02-04,"Day_in_Exp_T7",190
"1032","00186D16CF",201,"K3",NA,"T8",NA,"Day_in_Exp_T8",NA
"1033","00186D16CF",201,"K4",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1034","00186D16CF",201,"K5",NA,"T2",2021-08-24,"Day_in_Exp_T2",20
"1035","00186D16CF",201,"K6",NA,"T3",NA,"Day_in_Exp_T3",NA
"1036","00186D16CF",201,"K7",NA,"T4",NA,"Day_in_Exp_T4",NA
"1037","00186D16D0",202,"K1",1.07961184778743,"T5",NA,"Day_in_Exp_T5",NA
"1038","00186D16D0",202,"K2",1.14784205693297,"T6",NA,"Day_in_Exp_T6",NA
"1039","00186D16D0",202,"K3",1.15985232858863,"T7",NA,"Day_in_Exp_T7",NA
"1040","00186D16D0",202,"K4",1.24799533459688,"T8",NA,"Day_in_Exp_T8",NA
"1041","00186D16D0",202,"K5",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1042","00186D16D0",202,"K6",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1043","00186D16D0",202,"K7",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1044","00186D16D1",201,"K1",1.16522530723714,"T4",2021-11-04,"Day_in_Exp_T4",98
"1045","00186D16D1",201,"K2",1.1304124824533,"T5",2021-12-09,"Day_in_Exp_T5",133
"1046","00186D16D1",201,"K3",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1047","00186D16D1",201,"K4",NA,"T7",NA,"Day_in_Exp_T7",NA
"1048","00186D16D1",201,"K5",NA,"T8",NA,"Day_in_Exp_T8",NA
"1049","00186D16D1",201,"K6",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1050","00186D16D1",201,"K7",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1051","00186D16D2",201,"K1",1.07979699816435,"T3",2021-09-29,"Day_in_Exp_T3",62
"1052","00186D16D2",201,"K2",1.06683083036166,"T4",2021-11-04,"Day_in_Exp_T4",98
"1053","00186D16D2",201,"K3",1.11969409475742,"T5",2021-12-09,"Day_in_Exp_T5",133
"1054","00186D16D2",201,"K4",1.27558149091806,"T6",2022-01-06,"Day_in_Exp_T6",161
"1055","00186D16D2",201,"K5",1.36661807580175,"T7",NA,"Day_in_Exp_T7",NA
"1056","00186D16D2",201,"K6",1.28539527299057,"T8",2022-03-30,"Day_in_Exp_T8",244
"1057","00186D16D2",201,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1058","00186D16D3",201,"K1",1.11978947957784,"T2",2021-08-30,"Day_in_Exp_T2",20
"1059","00186D16D3",201,"K2",1.20888888888889,"T3",2021-09-29,"Day_in_Exp_T3",62
"1060","00186D16D3",201,"K3",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1061","00186D16D3",201,"K4",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"1062","00186D16D3",201,"K5",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1063","00186D16D3",201,"K6",NA,"T7",NA,"Day_in_Exp_T7",NA
"1064","00186D16D3",201,"K7",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"1065","00186D16D4",152,"K1",1.15740740740741,"T1",2021-07-29,"Day_in_Exp_T1",0
"1066","00186D16D4",152,"K2",1.13854595336077,"T2",2021-08-30,"Day_in_Exp_T2",20
"1067","00186D16D4",152,"K3",1.1264,"T3",2021-09-29,"Day_in_Exp_T3",62
"1068","00186D16D4",152,"K4",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1069","00186D16D4",152,"K5",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"1070","00186D16D4",152,"K6",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1071","00186D16D4",152,"K7",NA,"T7",NA,"Day_in_Exp_T7",NA
"1072","00186D16D5",202,"K1",1.01610526850582,"T8",2022-03-30,"Day_in_Exp_T8",244
"1073","00186D16D5",202,"K2",1.0782758716643,"T1",2021-07-29,"Day_in_Exp_T1",0
"1074","00186D16D5",202,"K3",1.11049691035082,"T2",2021-08-21,"Day_in_Exp_T2",20
"1075","00186D16D5",202,"K4",1.17801428779705,"T3",NA,"Day_in_Exp_T3",NA
"1076","00186D16D5",202,"K5",1.1419984973704,"T4",NA,"Day_in_Exp_T4",NA
"1077","00186D16D5",202,"K6",1.16857127554424,"T5",NA,"Day_in_Exp_T5",NA
"1078","00186D16D5",202,"K7",NA,"T6",NA,"Day_in_Exp_T6",NA
"1079","00186D16D6",152,"K1",1.13884839650146,"T7",NA,"Day_in_Exp_T7",NA
"1080","00186D16D6",201,"K1",1.02496355685131,"T8",NA,"Day_in_Exp_T8",NA
"1081","00186D16D6",152,"K2",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1082","00186D16D6",201,"K2",NA,"T2",2021-08-21,"Day_in_Exp_T2",20
"1083","00186D16D6",152,"K3",NA,"T3",NA,"Day_in_Exp_T3",NA
"1084","00186D16D6",201,"K3",NA,"T4",NA,"Day_in_Exp_T4",NA
"1085","00186D16D6",152,"K4",NA,"T5",NA,"Day_in_Exp_T5",NA
"1086","00186D16D6",201,"K4",NA,"T6",NA,"Day_in_Exp_T6",NA
"1087","00186D16D6",152,"K5",NA,"T7",NA,"Day_in_Exp_T7",NA
"1088","00186D16D6",201,"K5",NA,"T8",NA,"Day_in_Exp_T8",NA
"1089","00186D16D6",152,"K6",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1090","00186D16D6",201,"K6",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1091","00186D16D6",152,"K7",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1092","00186D16D6",201,"K7",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1093","00186D16D7",202,"K1",1.11988080572989,"T5",2021-12-09,"Day_in_Exp_T5",133
"1094","00186D16D7",202,"K2",1.2562962962963,"T6",2022-01-06,"Day_in_Exp_T6",161
"1095","00186D16D7",202,"K3",1.204966415632,"T7",NA,"Day_in_Exp_T7",NA
"1096","00186D16D7",202,"K4",1.41644269314869,"T8",2022-03-30,"Day_in_Exp_T8",244
"1097","00186D16D7",202,"K5",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1098","00186D16D7",202,"K6",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1099","00186D16D7",202,"K7",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1100","00186D16D8",151,"K1",1.15204903978052,"T4",2021-11-04,"Day_in_Exp_T4",98
"1101","00186D16D8",151,"K2",1.43293303480562,"T5",2021-12-09,"Day_in_Exp_T5",133
"1102","00186D16D8",151,"K3",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1103","00186D16D8",151,"K4",NA,"T7",NA,"Day_in_Exp_T7",NA
"1104","00186D16D8",151,"K5",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"1105","00186D16D8",151,"K6",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1106","00186D16D8",151,"K7",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1107","00186D16D9",202,"K1",1.06481481481481,"T3",2021-09-29,"Day_in_Exp_T3",62
"1108","00186D16D9",202,"K2",1.09375,"T4",2021-11-04,"Day_in_Exp_T4",98
"1109","00186D16D9",202,"K3",1.13010602449248,"T5",2021-12-09,"Day_in_Exp_T5",133
"1110","00186D16D9",202,"K4",1.26243116626942,"T6",2022-01-06,"Day_in_Exp_T6",161
"1111","00186D16D9",202,"K5",1.34938779657573,"T7",NA,"Day_in_Exp_T7",NA
"1112","00186D16D9",202,"K6",1.25757682479385,"T8",2022-03-30,"Day_in_Exp_T8",244
"1113","00186D16D9",202,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1114","00186D16DA",202,"K1",0.980015227928926,"T2",2021-08-25,"Day_in_Exp_T2",20
"1115","00186D16DA",202,"K2",1.23976692381832,"T3",NA,"Day_in_Exp_T3",NA
"1116","00186D16DA",202,"K3",NA,"T4",NA,"Day_in_Exp_T4",NA
"1117","00186D16DA",202,"K4",NA,"T5",NA,"Day_in_Exp_T5",NA
"1118","00186D16DA",202,"K5",NA,"T6",NA,"Day_in_Exp_T6",NA
"1119","00186D16DA",202,"K6",NA,"T7",NA,"Day_in_Exp_T7",NA
"1120","00186D16DA",202,"K7",NA,"T8",NA,"Day_in_Exp_T8",NA
"1121","00186D16DB",152,"K1",1.07471268228135,"T1",2021-07-29,"Day_in_Exp_T1",0
"1122","00186D16DB",152,"K2",1.09345385624727,"T2",2021-08-30,"Day_in_Exp_T2",20
"1123","00186D16DB",152,"K3",1.48407861906484,"T3",2021-09-29,"Day_in_Exp_T3",62
"1124","00186D16DB",152,"K4",1.07871720116618,"T4",2021-11-04,"Day_in_Exp_T4",98
"1125","00186D16DB",152,"K5",1.18297376093294,"T5",2021-12-09,"Day_in_Exp_T5",133
"1126","00186D16DB",152,"K6",1.13784681700283,"T6",2022-01-06,"Day_in_Exp_T6",161
"1127","00186D16DB",152,"K7",1.21059416755576,"T7",2022-02-04,"Day_in_Exp_T7",190
"1128","00186D16DC",202,"K1",1.0195721438325,"T8",NA,"Day_in_Exp_T8",NA
"1129","00186D16DC",202,"K2",1.2230896750533,"T1",2021-07-29,"Day_in_Exp_T1",0
"1130","00186D16DC",202,"K3",1.1445811419985,"T2",2021-08-30,"Day_in_Exp_T2",20
"1131","00186D16DC",202,"K4",1.22628982353323,"T3",2021-09-29,"Day_in_Exp_T3",62
"1132","00186D16DC",202,"K5",1.17248,"T4",2021-11-04,"Day_in_Exp_T4",98
"1133","00186D16DC",202,"K6",1.17274959291675,"T5",2021-12-09,"Day_in_Exp_T5",133
"1134","00186D16DC",202,"K7",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"1135","00186D16DD",151,"K1",0.968021137026239,"T7",2022-02-12,"Day_in_Exp_T7",190
"1136","00186D16DD",151,"K2",1.07496567208679,"T8",NA,"Day_in_Exp_T8",NA
"1137","00186D16DD",151,"K3",1.20073426195875,"T1",2021-07-29,"Day_in_Exp_T1",0
"1138","00186D16DD",151,"K4",1.21529358215749,"T2",2021-08-30,"Day_in_Exp_T2",20
"1139","00186D16DD",151,"K5",1.17208470567752,"T3",2021-09-29,"Day_in_Exp_T3",62
"1140","00186D16DD",151,"K6",1.20351058072368,"T4",2021-11-04,"Day_in_Exp_T4",98
"1141","00186D16DD",151,"K7",NA,"T5",NA,"Day_in_Exp_T5",NA
"1142","00186D16DE",201,"K1",1.11988080572989,"T6",NA,"Day_in_Exp_T6",NA
"1143","00186D16DE",201,"K2",1.31280006858711,"T7",NA,"Day_in_Exp_T7",NA
"1144","00186D16DE",201,"K3",1.18868308569102,"T8",NA,"Day_in_Exp_T8",NA
"1145","00186D16DE",201,"K4",1.34130339699665,"T1",2021-07-29,"Day_in_Exp_T1",0
"1146","00186D16DE",201,"K5",1.408,"T2",2021-08-30,"Day_in_Exp_T2",20
"1147","00186D16DE",201,"K6",1.27170404063542,"T3",2021-09-29,"Day_in_Exp_T3",62
"1148","00186D16DE",201,"K7",NA,"T4",NA,"Day_in_Exp_T4",NA
"1149","00186D16DF",202,"K1",1.00701554160653,"T5",NA,"Day_in_Exp_T5",NA
"1150","00186D16DF",202,"K2",1.07496567208679,"T6",NA,"Day_in_Exp_T6",NA
"1151","00186D16DF",202,"K3",NA,"T7",NA,"Day_in_Exp_T7",NA
"1152","00186D16DF",202,"K4",NA,"T8",NA,"Day_in_Exp_T8",NA
"1153","00186D16DF",202,"K5",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1154","00186D16DF",202,"K6",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1155","00186D16DF",202,"K7",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1156","00186D16E0",201,"K1",1.1419984973704,"T4",2021-11-04,"Day_in_Exp_T4",98
"1157","00186D16E0",201,"K2",1.10787172011662,"T5",NA,"Day_in_Exp_T5",NA
"1158","00186D16E0",201,"K3",1.09098310604519,"T6",NA,"Day_in_Exp_T6",NA
"1159","00186D16E0",201,"K4",1.16731960641399,"T7",NA,"Day_in_Exp_T7",NA
"1160","00186D16E0",201,"K5",1.22074074074074,"T8",NA,"Day_in_Exp_T8",NA
"1161","00186D16E0",201,"K6",1.33319763891716,"T1",2021-07-29,"Day_in_Exp_T1",0
"1162","00186D16E0",201,"K7",1.3194343198717,"T2",2021-08-30,"Day_in_Exp_T2",20
"1163","00186D16E1",152,"K1",1.01610526850582,"T3",2021-09-29,"Day_in_Exp_T3",62
"1164","00186D16E1",152,"K2",1.00252688185863,"T4",2021-11-04,"Day_in_Exp_T4",98
"1165","00186D16E1",152,"K3",1.12796272680345,"T5",2021-12-09,"Day_in_Exp_T5",133
"1166","00186D16E1",152,"K4",1.09805210816142,"T6",2022-01-06,"Day_in_Exp_T6",161
"1167","00186D16E1",152,"K5",1.18681095361479,"T7",NA,"Day_in_Exp_T7",NA
"1168","00186D16E1",152,"K6",1.06099737380479,"T8",2022-03-30,"Day_in_Exp_T8",244
"1169","00186D16E1",152,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1170","00186D16E2",151,"K1",1.07979699816435,"T2",2021-08-30,"Day_in_Exp_T2",20
"1171","00186D16E2",151,"K2",1.15925525920361,"T3",2021-09-29,"Day_in_Exp_T3",62
"1172","00186D16E2",151,"K3",1.25804152605184,"T4",2021-11-04,"Day_in_Exp_T4",98
"1173","00186D16E2",151,"K4",1.35258568383885,"T5",2021-12-09,"Day_in_Exp_T5",133
"1174","00186D16E2",151,"K5",1.44326160869942,"T6",2022-01-06,"Day_in_Exp_T6",161
"1175","00186D16E2",151,"K6",1.45194762725295,"T7",NA,"Day_in_Exp_T7",NA
"1176","00186D16E2",151,"K7",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"1177","00186D16E3",201,"K1",1.07995442592323,"T1",2021-07-29,"Day_in_Exp_T1",0
"1178","00186D16E3",201,"K2",1.15676178675996,"T2",2021-08-24,"Day_in_Exp_T2",20
"1179","00186D16E3",201,"K3",1.17888597089421,"T3",NA,"Day_in_Exp_T3",NA
"1180","00186D16E3",201,"K4",1.20713305898491,"T4",NA,"Day_in_Exp_T4",NA
"1181","00186D16E3",201,"K5",1.21074192080109,"T5",NA,"Day_in_Exp_T5",NA
"1182","00186D16E3",201,"K6",1.15929655079423,"T6",NA,"Day_in_Exp_T6",NA
"1183","00186D16E3",201,"K7",NA,"T7",NA,"Day_in_Exp_T7",NA
"1184","00186D16E4",202,"K1",1.32169652966548,"T8",NA,"Day_in_Exp_T8",NA
"1185","00186D16E4",202,"K2",1.12354976592713,"T1",2021-07-29,"Day_in_Exp_T1",0
"1186","00186D16E4",202,"K3",1.06908825637994,"T2",2021-08-30,"Day_in_Exp_T2",20
"1187","00186D16E4",202,"K4",1.19667954302622,"T3",2021-09-29,"Day_in_Exp_T3",62
"1188","00186D16E4",202,"K5",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1189","00186D16E4",202,"K6",NA,"T5",NA,"Day_in_Exp_T5",NA
"1190","00186D16E4",202,"K7",NA,"T6",NA,"Day_in_Exp_T6",NA
"1191","00186D16E5",201,"K1",0.9918212890625,"T7",NA,"Day_in_Exp_T7",NA
"1192","00186D16E5",201,"K2",0.979552412888176,"T8",NA,"Day_in_Exp_T8",NA
"1193","00186D16E5",201,"K3",1.00701554160653,"T1",2021-07-29,"Day_in_Exp_T1",0
"1194","00186D16E5",201,"K4",1.07438016528926,"T2",2021-08-25,"Day_in_Exp_T2",20
"1195","00186D16E5",201,"K5",1.16648884824468,"T3",NA,"Day_in_Exp_T3",NA
"1196","00186D16E5",201,"K6",1.14723360633295,"T4",NA,"Day_in_Exp_T4",NA
"1197","00186D16E5",201,"K7",NA,"T5",NA,"Day_in_Exp_T5",NA
"1198","00186D16E6",151,"K1",1.2037037037037,"T6",NA,"Day_in_Exp_T6",NA
"1199","00186D16E6",151,"K2",1.10055879038317,"T7",NA,"Day_in_Exp_T7",NA
"1200","00186D16E6",151,"K3",1.13152,"T8",NA,"Day_in_Exp_T8",NA
"1201","00186D16E6",151,"K4",1.21100815315691,"T1",2021-07-29,"Day_in_Exp_T1",0
"1202","00186D16E6",151,"K5",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1203","00186D16E6",151,"K6",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1204","00186D16E6",151,"K7",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1205","00186D16E7",201,"K1",1.16857127554424,"T5",2021-12-09,"Day_in_Exp_T5",133
"1206","00186D16E7",201,"K2",1.18518518518519,"T6",2022-01-06,"Day_in_Exp_T6",161
"1207","00186D16E7",201,"K3",0,"T7",NA,"Day_in_Exp_T7",NA
"1208","00186D16E7",201,"K4",1.27099191057476,"T8",2022-03-30,"Day_in_Exp_T8",244
"1209","00186D16E7",201,"K5",1.19212962962963,"T1",2021-07-29,"Day_in_Exp_T1",0
"1210","00186D16E7",201,"K6",1.31087847064178,"T2",2021-08-24,"Day_in_Exp_T2",20
"1211","00186D16E7",201,"K7",NA,"T3",NA,"Day_in_Exp_T3",NA
"1212","00186D16E8",202,"K1",1.13395214721939,"T4",NA,"Day_in_Exp_T4",NA
"1213","00186D16E8",202,"K2",1.15985232858863,"T5",NA,"Day_in_Exp_T5",NA
"1214","00186D16E8",202,"K3",NA,"T6",NA,"Day_in_Exp_T6",NA
"1215","00186D16E8",202,"K4",NA,"T7",NA,"Day_in_Exp_T7",NA
"1216","00186D16E8",202,"K5",NA,"T8",NA,"Day_in_Exp_T8",NA
"1217","00186D16E8",202,"K6",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1218","00186D16E8",202,"K7",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1219","00186D16E9",201,"K1",1.06481481481481,"T3",2021-09-29,"Day_in_Exp_T3",62
"1220","00186D16E9",201,"K2",1.06292517006803,"T4",NA,"Day_in_Exp_T4",NA
"1221","00186D16E9",201,"K3",1.00383852407938,"T5",NA,"Day_in_Exp_T5",NA
"1222","00186D16E9",201,"K4",1.17868211146675,"T6",NA,"Day_in_Exp_T6",NA
"1223","00186D16E9",201,"K5",1.17595037489418,"T7",NA,"Day_in_Exp_T7",NA
"1224","00186D16E9",201,"K6",1.14188695635007,"T8",NA,"Day_in_Exp_T8",NA
"1225","00186D16E9",201,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1226","00186D16EA",201,"K1",1.07119033591555,"T2",2021-08-30,"Day_in_Exp_T2",20
"1227","00186D16EA",201,"K2",1.0796443343093,"T3",2021-09-29,"Day_in_Exp_T3",62
"1228","00186D16EA",201,"K3",1.06292517006803,"T4",2021-11-04,"Day_in_Exp_T4",98
"1229","00186D16EA",201,"K4",1.13510971568976,"T5",2021-12-09,"Day_in_Exp_T5",133
"1230","00186D16EA",201,"K5",1.15938058397822,"T6",2022-01-06,"Day_in_Exp_T6",161
"1231","00186D16EA",201,"K6",1.16301635205525,"T7",NA,"Day_in_Exp_T7",NA
"1232","00186D16EA",201,"K7",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"1233","00186D16EB",201,"K1",1.08190597667638,"T1",2021-07-29,"Day_in_Exp_T1",0
"1234","00186D16EB",201,"K2",1.22935590132743,"T1",2021-07-29,"Day_in_Exp_T1",0
"1235","00186D16EB",201,"K3",1.1398330958681,"T2",NA,"Day_in_Exp_T2",NA
"1236","00186D16EB",201,"K4",1.26782511737878,"T2",NA,"Day_in_Exp_T2",NA
"1237","00186D16EB",201,"K5",1.21740824220163,"T3",NA,"Day_in_Exp_T3",NA
"1238","00186D16EB",201,"K6",1.13481481481481,"T3",NA,"Day_in_Exp_T3",NA
"1239","00186D16EB",201,"K7",NA,"T4",NA,"Day_in_Exp_T4",NA
"1240","00186D16EC",151,"K1",0.922547049899545,"T4",NA,"Day_in_Exp_T4",NA
"1241","00186D16EC",151,"K2",0.948148148148148,"T5",NA,"Day_in_Exp_T5",NA
"1242","00186D16EC",151,"K3",1,"T5",NA,"Day_in_Exp_T5",NA
"1243","00186D16EC",151,"K4",0.966027630775494,"T6",NA,"Day_in_Exp_T6",NA
"1244","00186D16EC",151,"K5",0.995437857682756,"T6",NA,"Day_in_Exp_T6",NA
"1245","00186D16EC",151,"K6",0.997791915086253,"T7",NA,"Day_in_Exp_T7",NA
"1246","00186D16EC",151,"K7",NA,"T7",NA,"Day_in_Exp_T7",NA
"1247","00186D16ED",202,"K1",1.02595670462706,"T8",NA,"Day_in_Exp_T8",NA
"1248","00186D16ED",202,"K2",0.833333333333333,"T8",NA,"Day_in_Exp_T8",NA
"1249","00186D16ED",202,"K3",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"1250","00186D16ED",202,"K4",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"1251","00186D16ED",202,"K5",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"1252","00186D16ED",202,"K6",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"1253","00186D16ED",202,"K7",NA,"T5",NA,"Day_in_Exp_T5",NA
"1254","00186D16EE",201,"K1",1.12630095370294,"T6",NA,"Day_in_Exp_T6",NA
"1255","00186D16EE",201,"K2",1.15450302625765,"T7",NA,"Day_in_Exp_T7",NA
"1256","00186D16EE",201,"K3",1.09953703703704,"T8",NA,"Day_in_Exp_T8",NA
"1257","00186D16EE",201,"K4",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
