"","TAGNUMBER","TANK_Real","LAST4","condition1","ConditionFactor","condition2","Date"
"2326","00187294BA",151,"94BA","K2",1.04213311622227,"T2",2021-08-30
"2327","00187294BA",151,"94BA","K3",1.10020357140929,"T3",2021-09-29
"2328","00187294BA",151,"94BA","K4",1.17219118314809,"T4",2021-11-04
"2329","00187294BA",151,"94BA","K5",1.19385895905671,"T5",2021-12-09
"2330","00187294BA",151,"94BA","K6",1.23197510458221,"T6",2022-01-06
"2331","00187294BA",151,"94BA","K7",NA,"T7",NA
"2332","00187294BB",152,"94BB","K1",1.08190597667638,"T1",2021-07-29
"2333","00187294BB",152,"94BB","K2",0.899703611924415,"T2",2021-08-24
"2334","00187294BB",152,"94BB","K3",NA,"T3",NA
"2335","00187294BB",152,"94BB","K4",NA,"T4",NA
"2336","00187294BB",152,"94BB","K5",NA,"T5",NA
"2337","00187294BB",152,"94BB","K6",NA,"T6",NA
"2338","00187294BB",152,"94BB","K7",NA,"T7",NA
"2339","00187294BC",201,"94BC","K1",1.03071188942789,"T1",2021-07-29
"2340","00187294BC",201,"94BC","K2",1.11929792037944,"T2",2021-08-30
"2341","00187294BC",201,"94BC","K3",1.14281702764719,"T3",2021-09-29
"2342","00187294BC",201,"94BC","K4",1.26640033019159,"T4",2021-11-04
"2343","00187294BC",201,"94BC","K5",1.35463556851312,"T5",2021-12-09
"2344","00187294BC",201,"94BC","K6",1.24330873842593,"T6",2022-01-06
"2345","00187294BC",201,"94BC","K7",1.35125,"T7",2022-02-16
"2346","00187294BD",201,"94BD","K1",1.07630489154947,"T1",2021-07-29
"2347","00187294BD",201,"94BD","K2",1.16370697193471,"T2",2021-08-30
"2348","00187294BD",201,"94BD","K3",1.09521108003145,"T3",2021-09-29
"2349","00187294BD",201,"94BD","K4",1.19486334536582,"T4",2021-11-04
"2350","00187294BD",201,"94BD","K5",1.13010602449248,"T5",2021-12-09
"2351","00187294BD",201,"94BD","K6",1.36763961226852,"T6",2022-01-06
"2352","00187294BD",201,"94BD","K7",1.17205108940646,"T7",2022-03-30
"2353","00187294BE",202,"94BE","K1",1.11111111111111,"T1",2021-07-29
"2354","00187294BE",202,"94BE","K2",1.24806321896813,"T2",2021-08-24
"2355","00187294BE",202,"94BE","K3",NA,"T3",NA
"2356","00187294BE",202,"94BE","K4",NA,"T4",NA
"2357","00187294BE",202,"94BE","K5",NA,"T5",NA
"2358","00187294BE",202,"94BE","K6",NA,"T6",NA
"2359","00187294BE",202,"94BE","K7",NA,"T7",NA
"2360","00187294BF",201,"94BF","K1",1.08190597667638,"T1",2021-07-29
"2361","00187294BF",201,"94BF","K2",1.16179472226272,"T2",2021-08-30
"2362","00187294BF",201,"94BF","K3",1.201341303397,"T3",2021-09-29
"2363","00187294BF",201,"94BF","K4",1.408,"T4",2021-11-04
"2364","00187294BF",201,"94BF","K5",NA,"T5",NA
"2365","00187294BF",201,"94BF","K6",NA,"T6",NA
"2366","00187294BF",201,"94BF","K7",NA,"T7",NA
"2367","00187294C1",202,"94C1","K1",1.04956268221574,"T1",2021-07-29
"2368","00187294C1",202,"94C1","K2",1.18868308569102,"T2",2021-08-30
"2369","00187294C1",202,"94C1","K3",1.10142242734925,"T3",2021-09-29
"2370","00187294C1",202,"94C1","K4",0.989374544460642,"T4",2021-11-04
"2371","00187294C1",202,"94C1","K5",1.13702623906706,"T5",2021-12-09
"2372","00187294C1",202,"94C1","K6",1.13274920264622,"T6",2022-01-06
"2373","00187294C1",202,"94C1","K7",1.33784256559767,"T7",2022-03-30
"2374","00187294C2",151,"94C2","K1",1.1131182576837,"T1",2021-07-29
"2375","00187294C2",151,"94C2","K2",1.02949841522957,"T2",2021-08-18
"2376","00187294C2",151,"94C2","K3",NA,"T3",NA
"2377","00187294C2",151,"94C2","K4",NA,"T4",NA
"2378","00187294C2",151,"94C2","K5",NA,"T5",NA
"2379","00187294C2",151,"94C2","K6",NA,"T6",NA
"2380","00187294C2",151,"94C2","K7",NA,"T7",NA
"2381","00187294C3",202,"94C3","K1",1.02996826171875,"T1",2021-07-29
"2382","00187294C3",202,"94C3","K2",1.26072320351648,"T2",2021-08-30
"2383","00187294C3",202,"94C3","K3",1.02584978628129,"T3",2021-09-29
"2384","00187294C3",202,"94C3","K4",NA,"T4",NA
"2385","00187294C3",202,"94C3","K5",NA,"T5",NA
"2386","00187294C3",202,"94C3","K6",NA,"T6",NA
"2387","00187294C3",202,"94C3","K7",NA,"T7",NA
"2388","00187294C4",152,"94C4","K1",0.973799663782853,"T1",2021-07-29
"2389","00187294C4",152,"94C4","K2",1.07871720116618,"T2",2021-08-30
"2390","00187294C4",152,"94C4","K3",1.10142242734925,"T3",2021-09-29
"2391","00187294C4",152,"94C4","K4",1.11136513742824,"T4",2021-11-04
"2392","00187294C4",152,"94C4","K5",1.1106053709604,"T5",2021-12-09
"2393","00187294C4",152,"94C4","K6",0.987108364756283,"T6",2022-01-06
"2394","00187294C4",152,"94C4","K7",1.11232344321884,"T7",2022-02-04
"2395","00187294C6",201,"94C6","K1",1.01851851851852,"T1",2021-07-29
"2396","00187294C6",201,"94C6","K2",NA,"T2",NA
"2397","00187294C6",201,"94C6","K3",NA,"T3",NA
"2398","00187294C6",201,"94C6","K4",NA,"T4",NA
"2399","00187294C6",201,"94C6","K5",NA,"T5",NA
"2400","00187294C6",201,"94C6","K6",NA,"T6",NA
"2401","00187294C6",201,"94C6","K7",NA,"T7",NA
"2402","00187294C7",151,"94C7","K1",1.10626220703125,"T1",2021-07-29
"2403","00187294C7",151,"94C7","K2",1.14728431054962,"T2",2021-08-30
"2404","00187294C7",151,"94C7","K3",1.19179490026064,"T3",2021-09-29
"2405","00187294C7",151,"94C7","K4",1.22504346297818,"T4",2021-11-04
"2406","00187294C7",151,"94C7","K5",1.27347277598199,"T5",2021-12-09
"2407","00187294C7",151,"94C7","K6",1.2175,"T6",2022-01-06
"2408","00187294C7",151,"94C7","K7",1.30177514792899,"T7",2022-03-30
"2409","00187294C8",152,"94C8","K1",1.12525720164609,"T1",2021-07-29
"2410","00187294C8",152,"94C8","K2",1.1237610155155,"T2",2021-08-21
"2411","00187294C8",152,"94C8","K3",NA,"T3",NA
"2412","00187294C8",152,"94C8","K4",NA,"T4",NA
"2413","00187294C8",152,"94C8","K5",NA,"T5",NA
"2414","00187294C8",152,"94C8","K6",NA,"T6",NA
"2415","00187294C8",152,"94C8","K7",NA,"T7",NA
"2416","00187294CC",202,"94CC","K1",1.01851851851852,"T1",2021-07-29
"2417","00187294CC",202,"94CC","K2",1.26956950711684,"T2",2021-08-30
"2418","00187294CC",202,"94CC","K3",NA,"T3",NA
"2419","00187294CC",202,"94CC","K4",NA,"T4",NA
"2420","00187294CC",202,"94CC","K5",NA,"T5",NA
"2421","00187294CC",202,"94CC","K6",NA,"T6",NA
"2422","00187294CC",202,"94CC","K7",NA,"T7",NA
"2423","00187294CD",201,"94CD","K1",1.03071188942789,"T1",2021-07-29
"2424","00187294CD",201,"94CD","K2",1.26435037677641,"T2",2021-08-25
"2425","00187294CD",201,"94CD","K3",NA,"T3",NA
"2426","00187294CD",201,"94CD","K4",NA,"T4",NA
"2427","00187294CD",201,"94CD","K5",NA,"T5",NA
"2428","00187294CD",201,"94CD","K6",NA,"T6",NA
"2429","00187294CD",201,"94CD","K7",NA,"T7",NA
"2430","00187294CE",152,"94CE","K1",1.11305896429863,"T1",2021-07-29
"2431","00187294CE",152,"94CE","K2",1.16863531988905,"T2",2021-08-30
"2432","00187294CE",152,"94CE","K3",1.20101899789644,"T3",2021-09-29
"2433","00187294CE",152,"94CE","K4",1.2490451827858,"T4",2021-11-04
"2434","00187294CE",152,"94CE","K5",1.33623454538594,"T5",2021-12-09
"2435","00187294CE",152,"94CE","K6",1.40273319816796,"T6",2022-01-06
"2436","00187294CE",152,"94CE","K7",1.33282070998334,"T7",2022-02-09
"2437","00187294D0",202,"94D0","K1",1.05598543468366,"T1",2021-07-29
"2438","00187294D0",202,"94D0","K2",1.11623414491908,"T2",2021-08-28
"2439","00187294D0",202,"94D0","K3",NA,"T3",NA
"2440","00187294D0",202,"94D0","K4",NA,"T4",NA
"2441","00187294D0",202,"94D0","K5",NA,"T5",NA
"2442","00187294D0",202,"94D0","K6",NA,"T6",NA
"2443","00187294D0",202,"94D0","K7",NA,"T7",NA
"2444","00187294D1",151,"94D1","K1",1.18952687669893,"T1",2021-07-29
"2445","00187294D1",151,"94D1","K2",1.23388545594535,"T2",2021-08-24
"2446","00187294D1",151,"94D1","K3",NA,"T3",NA
"2447","00187294D1",151,"94D1","K4",NA,"T4",NA
"2448","00187294D1",151,"94D1","K5",NA,"T5",NA
"2449","00187294D1",151,"94D1","K6",NA,"T6",NA
"2450","00187294D1",151,"94D1","K7",NA,"T7",NA
"2451","00187294D3",152,"94D3","K1",1.09586038738665,"T1",2021-07-29
"2452","00187294D3",152,"94D3","K2",1.11969409475742,"T2",2021-08-30
"2453","00187294D3",152,"94D3","K3",1.11307309228792,"T3",2021-09-29
"2454","00187294D3",152,"94D3","K4",1.12641567187022,"T4",2021-11-04
"2455","00187294D3",152,"94D3","K5",1.22158446154416,"T5",2021-12-09
"2456","00187294D3",152,"94D3","K6",1.1712547742493,"T6",2022-01-06
"2457","00187294D3",152,"94D3","K7",1.21858214768953,"T7",2022-03-30
"2458","00187294D5",151,"94D5","K1",1.07979699816435,"T1",2021-07-29
"2459","00187294D5",151,"94D5","K2",1.11049691035082,"T2",2021-08-18
"2460","00187294D5",151,"94D5","K3",NA,"T3",NA
"2461","00187294D5",151,"94D5","K4",NA,"T4",NA
"2462","00187294D5",151,"94D5","K5",NA,"T5",NA
"2463","00187294D5",151,"94D5","K6",NA,"T6",NA
"2464","00187294D5",151,"94D5","K7",NA,"T7",NA
"2465","00187294D6",151,"94D6","K1",1.08190597667638,"T1",2021-07-29
"2466","00187294D6",151,"94D6","K2",1.11623414491908,"T2",2021-08-30
"2467","00187294D6",151,"94D6","K3",1.20937263794407,"T3",2021-09-29
"2468","00187294D6",151,"94D6","K4",1.17740220867053,"T4",2021-11-04
"2469","00187294D6",151,"94D6","K5",1.19849879465264,"T5",2021-12-09
"2470","00187294D6",151,"94D6","K6",1.1539780521262,"T6",2022-01-06
"2471","00187294D6",151,"94D6","K7",1.12285322359396,"T7",2022-03-30
"2472","00187294D7",151,"94D7","K1",1.14553618078237,"T1",2021-07-29
"2473","00187294D7",151,"94D7","K2",1.11553041442969,"T2",2021-08-18
"2474","00187294D7",151,"94D7","K3",NA,"T3",NA
"2475","00187294D7",151,"94D7","K4",NA,"T4",NA
"2476","00187294D7",151,"94D7","K5",NA,"T5",NA
"2477","00187294D7",151,"94D7","K6",NA,"T6",NA
"2478","00187294D7",151,"94D7","K7",NA,"T7",NA
"2479","00187294D8",152,"94D8","K1",1.00754313963876,"T1",2021-07-29
"2480","00187294D8",152,"94D8","K2",1.04951150010177,"T2",2021-08-30
"2481","00187294D8",152,"94D8","K3",1.08357493041041,"T3",2021-09-29
"2482","00187294D8",152,"94D8","K4",1.02169781339734,"T4",2021-11-04
"2483","00187294D8",152,"94D8","K5",1.15555555555556,"T5",2021-12-09
"2484","00187294D8",152,"94D8","K6",1.09157968274842,"T6",2022-01-06
"2485","00187294D8",152,"94D8","K7",1.12254148102917,"T7",2022-02-09
"2486","00187294DA",152,"94DA","K1",1.01770812131081,"T1",2021-07-29
"2487","00187294DA",152,"94DA","K2",1.04934180035573,"T2",2021-08-30
"2488","00187294DA",152,"94DA","K3",1.0538818702084,"T3",2021-09-29
"2489","00187294DA",152,"94DA","K4",1.04533135002097,"T4",2021-11-04
"2490","00187294DA",152,"94DA","K5",1.08627744048637,"T5",2021-12-09
"2491","00187294DA",152,"94DA","K6",1.03704527550729,"T6",2022-01-06
"2492","00187294DA",152,"94DA","K7",1.0709295635736,"T7",2022-03-30
"2493","00187294DB",152,"94DB","K1",1.02505227766616,"T1",2021-07-29
"2494","00187294DB",152,"94DB","K2",0.991253644314869,"T2",2021-08-30
"2495","00187294DB",152,"94DB","K3",1.07304271759732,"T3",2021-09-29
"2496","00187294DB",152,"94DB","K4",1.1137944970031,"T4",2021-11-04
"2497","00187294DB",152,"94DB","K5",1.08600583090379,"T5",2021-12-09
"2498","00187294DB",152,"94DB","K6",1.064453125,"T6",2022-01-06
"2499","00187294DB",152,"94DB","K7",1.14123287653055,"T7",2022-02-04
"2500","00187294DC",201,"94DC","K1",1.07979699816435,"T1",2021-07-29
"2501","00187294DC",201,"94DC","K2",1.13791533909877,"T2",2021-08-30
"2502","00187294DC",201,"94DC","K3",1.19341563786008,"T3",2021-09-29
"2503","00187294DC",201,"94DC","K4",1.21123001470476,"T4",2021-11-04
"2504","00187294DC",201,"94DC","K5",1.2097725627582,"T5",2021-12-09
"2505","00187294DC",201,"94DC","K6",NA,"T6",NA
"2506","00187294DC",201,"94DC","K7",NA,"T7",NA
"2507","00187294DD",202,"94DD","K1",0.951115246891524,"T1",2021-07-29
"2508","00187294DD",202,"94DD","K2",1.0562414266118,"T2",2021-08-30
"2509","00187294DD",202,"94DD","K3",0.960219478737997,"T3",2021-09-29
"2510","00187294DD",202,"94DD","K4",0.972951184876941,"T4",2021-11-04
"2511","00187294DD",202,"94DD","K5",1.04472649890182,"T5",2021-12-09
"2512","00187294DD",202,"94DD","K6",1.08273448759205,"T6",2022-01-06
"2513","00187294DD",202,"94DD","K7",1.1086978030809,"T7",2022-03-30
"2514","00187294E0",151,"94E0","K1",1.02249986610121,"T1",2021-07-29
"2515","00187294E0",151,"94E0","K2",1.12447584916063,"T2",2021-08-30
"2516","00187294E0",151,"94E0","K3",1.1435327677582,"T3",2021-09-29
"2517","00187294E0",151,"94E0","K4",1.22350239862233,"T4",2021-11-04
"2518","00187294E0",151,"94E0","K5",1.23349061259945,"T5",2021-12-09
"2519","00187294E0",151,"94E0","K6",1.28799281105523,"T6",2022-01-06
"2520","00187294E0",151,"94E0","K7",1.44927099408436,"T7",2022-03-30
"2521","00187294E2",152,"94E2","K1",1.01851851851852,"T1",2021-07-29
"2522","00187294E2",152,"94E2","K2",1.02511299023181,"T2",2021-08-30
"2523","00187294E2",152,"94E2","K3",1.02,"T3",2021-09-29
"2524","00187294E2",152,"94E2","K4",0.993474116894648,"T4",2021-11-04
"2525","00187294E2",152,"94E2","K5",0.976435851943304,"T5",2021-12-09
"2526","00187294E2",152,"94E2","K6",0.996384839650146,"T6",2022-01-06
"2527","00187294E2",152,"94E2","K7",NA,"T7",NA
"2528","00187294E5",152,"94E5","K1",1.11305896429863,"T1",2021-07-29
"2529","00187294E5",152,"94E5","K2",1.10055879038317,"T2",2021-08-30
"2530","00187294E5",152,"94E5","K3",1.05902777777778,"T3",2021-09-29
"2531","00187294E5",152,"94E5","K4",1.11822677697127,"T4",2021-11-04
"2532","00187294E5",152,"94E5","K5",1.1546489929223,"T5",2021-12-09
"2533","00187294E5",152,"94E5","K6",1.13298200158477,"T6",2022-01-06
"2534","00187294E5",152,"94E5","K7",1.17909631090777,"T7",2022-03-30
"2535","00187294E7",202,"94E7","K1",1.01770812131081,"T1",2021-07-29
"2536","00187294E7",202,"94E7","K2",1.10633914191611,"T2",2021-08-30
"2537","00187294E7",202,"94E7","K3",1.00956645634032,"T3",2021-09-29
"2538","00187294E7",202,"94E7","K4",1.03270641978908,"T4",2021-11-04
"2539","00187294E7",202,"94E7","K5",0.997995970507544,"T5",2021-12-09
"2540","00187294E7",202,"94E7","K6",0.946205639808836,"T6",2022-01-06
"2541","00187294E7",202,"94E7","K7",1.09053497942387,"T7",2022-03-30
"2542","00187294E9",201,"94E9","K1",1.068115234375,"T1",2021-07-29
"2543","00187294E9",201,"94E9","K2",1.18457501093454,"T2",2021-08-30
"2544","00187294E9",201,"94E9","K3",1.10803324099723,"T3",2021-09-29
"2545","00187294E9",201,"94E9","K4",1.16436171998254,"T4",2021-11-04
"2546","00187294E9",201,"94E9","K5",1.11111111111111,"T5",2021-12-09
"2547","00187294E9",201,"94E9","K6",NA,"T6",NA
"2548","00187294E9",201,"94E9","K7",NA,"T7",NA
"2549","00187294EA",201,"94EA","K1",1.10787172011662,"T1",2021-07-29
"2550","00187294EA",201,"94EA","K2",1.220703125,"T2",2021-08-30
"2551","00187294EA",201,"94EA","K3",1.16380373140462,"T3",2021-09-29
"2552","00187294EA",201,"94EA","K4",1.26403495402124,"T4",2021-11-04
"2553","00187294EA",201,"94EA","K5",1.20422673037469,"T5",2021-12-09
"2554","00187294EA",201,"94EA","K6",1.21178538879742,"T6",2022-01-06
"2555","00187294EA",201,"94EA","K7",1.2954152110157,"T7",2022-03-30
"2556","00187294ED",151,"94ED","K1",1.10498176780083,"T1",2021-07-29
"2557","00187294ED",151,"94ED","K2",1.0972094306813,"T2",2021-08-30
"2558","00187294ED",151,"94ED","K3",1.03507167871375,"T3",2021-09-29
"2559","00187294ED",151,"94ED","K4",1.05295556527515,"T4",2021-11-04
"2560","00187294ED",151,"94ED","K5",NA,"T5",NA
"2561","00187294ED",151,"94ED","K6",NA,"T6",NA
"2562","00187294ED",151,"94ED","K7",NA,"T7",NA
"2563","00187294F0",152,"94F0","K1",1.01851851851852,"T1",2021-07-29
"2564","00187294F0",152,"94F0","K2",1.04296296296296,"T2",2021-08-30
"2565","00187294F0",152,"94F0","K3",1.05,"T3",2021-09-29
"2566","00187294F0",152,"94F0","K4",1.1008,"T4",2021-11-04
"2567","00187294F0",152,"94F0","K5",1.21020283569033,"T5",2021-12-09
"2568","00187294F0",152,"94F0","K6",1.20468952419284,"T6",2022-01-06
"2569","00187294F0",152,"94F0","K7",1.06915509259259,"T7",2022-03-30
"2570","00187294F1",202,"94F1","K1",1.08190597667638,"T1",2021-07-29
"2571","00187294F1",202,"94F1","K2",1.2536443148688,"T2",2021-08-30
"2572","00187294F1",202,"94F1","K3",1.18453003770754,"T3",2021-09-29
"2573","00187294F1",202,"94F1","K4",1.22642608103275,"T4",2021-11-04
"2574","00187294F1",202,"94F1","K5",1.29475658576188,"T5",2021-12-09
"2575","00187294F1",202,"94F1","K6",1.20057754935884,"T6",2022-01-06
"2576","00187294F1",202,"94F1","K7",1.39179689475547,"T7",2022-03-30
"2577","00187294F3",152,"94F3","K1",1.10626220703125,"T1",2021-07-29
"2578","00187294F3",152,"94F3","K2",1.1304124824533,"T2",2021-08-30
"2579","00187294F3",152,"94F3","K3",1.15959038910984,"T3",2021-09-29
"2580","00187294F3",152,"94F3","K4",1.20245684588599,"T4",2021-11-04
"2581","00187294F3",152,"94F3","K5",NA,"T5",NA
"2582","00187294F3",152,"94F3","K6",NA,"T6",NA
"2583","00187294F3",152,"94F3","K7",NA,"T7",NA
"2584","00187294F4",151,"94F4","K1",1.03377655338897,"T1",2021-07-29
"2585","00187294F4",151,"94F4","K2",1.00713648401561,"T2",2021-08-30
"2586","00187294F4",151,"94F4","K3",1.01784575437318,"T3",2021-09-29
"2587","00187294F4",151,"94F4","K4",1.05327700809142,"T4",2021-11-04
"2588","00187294F4",151,"94F4","K5",1.06515778484913,"T5",2021-12-09
"2589","00187294F4",151,"94F4","K6",1.04603427125421,"T6",2022-01-06
"2590","00187294F4",151,"94F4","K7",1.0208,"T7",2022-03-30
"2591","00187294F6",202,"94F6","K1",1.01808984910837,"T1",2021-07-29
"2592","00187294F6",202,"94F6","K2",1.10726643598616,"T2",2021-08-30
"2593","00187294F6",202,"94F6","K3",1.03411007506907,"T3",2021-09-29
"2594","00187294F6",202,"94F6","K4",1.22175612878092,"T4",2021-11-04
"2595","00187294F6",202,"94F6","K5",NA,"T5",NA
"2596","00187294F6",202,"94F6","K6",NA,"T6",NA
"2597","00187294F6",202,"94F6","K7",NA,"T7",NA
"2598","00187294F9",201,"94F9","K1",1.03497925475406,"T1",2021-07-29
"2599","00187294F9",201,"94F9","K2",1.07496567208679,"T2",2021-08-30
"2600","00187294F9",201,"94F9","K3",1.08,"T3",2021-09-29
"2601","00187294F9",201,"94F9","K4",1.1264,"T4",2021-11-04
"2602","00187294F9",201,"94F9","K5",1.23795777248162,"T5",2021-12-09
"2603","00187294F9",201,"94F9","K6",1.22233964509472,"T6",2022-01-06
"2604","00187294F9",201,"94F9","K7",1.14566461505237,"T7",2022-03-30
"2605","00187294FA",201,"94FA","K1",0.973809396286865,"T1",2021-07-29
"2606","00187294FA",201,"94FA","K2",1.0796443343093,"T2",2021-08-30
"2607","00187294FA",201,"94FA","K3",0.962430655637376,"T3",2021-09-29
"2608","00187294FA",201,"94FA","K4",NA,"T4",NA
"2609","00187294FA",201,"94FA","K5",NA,"T5",NA
"2610","00187294FA",201,"94FA","K6",NA,"T6",NA
"2611","00187294FA",201,"94FA","K7",NA,"T7",NA
"2612","00187294FC",202,"94FC","K1",0.9918212890625,"T1",2021-07-29
"2613","00187294FC",202,"94FC","K2",1.06666666666667,"T2",2021-08-30
"2614","00187294FC",202,"94FC","K3",0.962430655637376,"T3",2021-09-29
"2615","00187294FC",202,"94FC","K4",1.033792312938,"T4",2021-11-04
"2616","00187294FC",202,"94FC","K5",1.09561465185941,"T5",2021-12-09
"2617","00187294FC",202,"94FC","K6",1.11669364643296,"T6",2022-01-06
"2618","00187294FC",202,"94FC","K7",1.1106053709604,"T7",2022-03-30
"2619","00187294FD",201,"94FD","K1",0.973809396286865,"T1",2021-07-29
"2620","00187294FD",201,"94FD","K2",1.12525720164609,"T2",2021-08-30
"2621","00187294FD",201,"94FD","K3",1.08820243467158,"T3",2021-09-29
"2622","00187294FD",201,"94FD","K4",1.14283155049037,"T4",2021-11-04
"2623","00187294FD",201,"94FD","K5",1.18864354990474,"T5",2021-12-09
"2624","00187294FD",201,"94FD","K6",1.19664787561601,"T6",2022-01-06
"2625","00187294FD",201,"94FD","K7",1.11625514403292,"T7",2022-03-30
"2626","0018729504",202,"9504","K1",0.973799663782853,"T1",2021-07-29
"2627","0018729504",202,"9504","K2",1.16618075801749,"T2",2021-08-30
"2628","0018729504",202,"9504","K3",1.0546875,"T3",2021-09-29
"2629","0018729504",202,"9504","K4",1.18155521137026,"T4",2021-11-04
"2630","0018729504",202,"9504","K5",NA,"T5",NA
"2631","0018729504",202,"9504","K6",NA,"T6",NA
"2632","0018729504",202,"9504","K7",NA,"T7",NA
"2633","0018729505",151,"9505","K1",0.973926593761305,"T1",2021-07-29
"2634","0018729505",151,"9505","K2",1.05192902018253,"T2",2021-08-24
"2635","0018729505",151,"9505","K3",NA,"T3",NA
"2636","0018729505",151,"9505","K4",NA,"T4",NA
"2637","0018729505",151,"9505","K5",NA,"T5",NA
"2638","0018729505",151,"9505","K6",NA,"T6",NA
"2639","0018729505",151,"9505","K7",NA,"T7",NA
"2640","0018729507",151,"9507","K1",1.01851851851852,"T1",2021-07-29
"2641","0018729507",151,"9507","K2",1.12447584916063,"T2",2021-08-30
"2642","0018729507",151,"9507","K3",1.14951164537941,"T3",2021-09-29
"2643","0018729507",151,"9507","K4",NA,"T4",NA
"2644","0018729507",151,"9507","K5",NA,"T5",NA
"2645","0018729507",151,"9507","K6",NA,"T6",NA
"2646","0018729507",151,"9507","K7",NA,"T7",NA
"2647","0018729509",201,"9509","K1",1.07630489154947,"T1",2021-07-29
"2648","0018729509",201,"9509","K2",1.21762265265183,"T2",2021-08-30
"2649","0018729509",201,"9509","K3",1.28225893532016,"T3",2021-09-29
"2650","0018729509",201,"9509","K4",1.42533203757694,"T4",2021-11-04
"2651","0018729509",201,"9509","K5",1.38370505234411,"T5",2021-12-09
"2652","0018729509",201,"9509","K6",NA,"T6",NA
"2653","0018729509",201,"9509","K7",NA,"T7",NA
"2654","001872950C",201,"950C","K1",1.08190597667638,"T1",2021-07-29
"2655","001872950C",201,"950C","K2",1.13702623906706,"T2",2021-08-30
"2656","001872950C",201,"950C","K3",0.962099125364431,"T3",2021-09-29
"2657","001872950C",201,"950C","K4",1.26953125,"T4",2021-11-04
"2658","001872950C",201,"950C","K5",1.20210368144252,"T5",2021-12-09
"2659","001872950C",201,"950C","K6",1.20306863791089,"T6",2022-01-06
"2660","001872950C",201,"950C","K7",1.17217797701197,"T7",2022-03-30
"2661","001872950E",201,"950E","K1",1.07630489154947,"T1",2021-07-29
"2662","001872950E",201,"950E","K2",1.20141599447907,"T2",2021-08-30
"2663","001872950E",201,"950E","K3",1.21058523148905,"T3",2021-09-29
"2664","001872950E",201,"950E","K4",1.36739293764087,"T4",2021-11-04
"2665","001872950E",201,"950E","K5",NA,"T5",NA
"2666","001872950E",201,"950E","K6",NA,"T6",NA
"2667","001872950E",201,"950E","K7",NA,"T7",NA
"2668","001872950F",152,"950F","K1",1.06541982107035,"T1",2021-07-29
"2669","001872950F",152,"950F","K2",1.0474557660634,"T2",2021-08-30
"2670","001872950F",152,"950F","K3",1.08718872070312,"T3",2021-09-29
"2671","001872950F",152,"950F","K4",1.1267429375662,"T4",2021-11-04
"2672","001872950F",152,"950F","K5",1.17678855516099,"T5",2021-12-09
"2673","001872950F",152,"950F","K6",1.21695690888126,"T6",2022-01-06
"2674","001872950F",152,"950F","K7",1.2396484275771,"T7",2022-03-30
"2675","0018729510",151,"9510","K1",1.17485146520761,"T1",2021-07-29
"2676","0018729510",151,"9510","K2",1.15611642580908,"T2",2021-08-30
"2677","0018729510",151,"9510","K3",1.20460622889526,"T3",2021-09-29
"2678","0018729510",151,"9510","K4",1.12214600865133,"T4",2021-11-04
"2679","0018729510",151,"9510","K5",1.1933349755501,"T5",2021-12-09
"2680","0018729510",151,"9510","K6",1.2175,"T6",2022-01-06
"2681","0018729510",151,"9510","K7",1.19396035637207,"T7",2022-03-30
"2682","0018729514",152,"9514","K1",1.01925925925926,"T1",2021-07-29
"2683","0018729514",152,"9514","K2",1.07310729372965,"T2",2021-08-30
"2684","0018729514",152,"9514","K3",1.1119129938572,"T3",2021-09-29
"2685","0018729514",152,"9514","K4",1.24602201481281,"T4",2021-11-04
"2686","0018729514",152,"9514","K5",1.2882599937101,"T5",2021-12-09
"2687","0018729514",152,"9514","K6",1.19928625093914,"T6",2022-01-06
"2688","0018729514",152,"9514","K7",1.24874530428249,"T7",2022-03-30
"2689","0018729516",151,"9516","K1",1.00701554160653,"T1",2021-07-29
"2690","0018729516",151,"9516","K2",1.23387923921063,"T2",2021-08-24
"2691","0018729516",151,"9516","K3",NA,"T3",NA
"2692","0018729516",151,"9516","K4",NA,"T4",NA
"2693","0018729516",151,"9516","K5",NA,"T5",NA
"2694","0018729516",151,"9516","K6",NA,"T6",NA
"2695","0018729516",151,"9516","K7",NA,"T7",NA
"2696","0018729517",202,"9517","K1",1.02595670462706,"T1",2021-07-29
"2697","0018729517",202,"9517","K2",1.09239872553482,"T2",2021-08-30
"2698","0018729517",202,"9517","K3",0.973926593761305,"T3",2021-09-29
"2699","0018729517",202,"9517","K4",1.02511299023181,"T4",2021-11-04
"2700","0018729517",202,"9517","K5",1.04971570199738,"T5",2021-12-09
"2701","0018729517",202,"9517","K6",1.26122852399425,"T6",2022-01-06
"2702","0018729517",202,"9517","K7",1.31563569580099,"T7",2022-03-30
"2703","001872951A",201,"951A","K1",1.07871720116618,"T1",2021-07-29
"2704","001872951A",201,"951A","K2",1.16777317598474,"T2",2021-08-30
"2705","001872951A",201,"951A","K3",1.11581076126709,"T3",2021-09-29
"2706","001872951A",201,"951A","K4",1.16544495884774,"T4",2021-11-04
"2707","001872951A",201,"951A","K5",NA,"T5",NA
"2708","001872951A",201,"951A","K6",NA,"T6",NA
"2709","001872951A",201,"951A","K7",NA,"T7",NA
"2710","001872951B",152,"951B","K1",0.965056560706253,"T1",2021-07-29
"2711","001872951B",152,"951B","K2",0.978471740042639,"T2",2021-08-30
"2712","001872951B",152,"951B","K3",0.984774862325883,"T3",2021-09-29
"2713","001872951B",152,"951B","K4",0.960058251846138,"T4",2021-11-04
