"","TAGNUMBER","TANK_Real","condition1","SGR","condition2","Interval_Days"
"1563","0018729467",202,"SGR_3",NA,"T4minusT1",NA
"1564","0018729467",202,"SGR_4",NA,"T5minusT1",NA
"1565","0018729467",202,"SGR_5",NA,"T6minusT1",NA
"1566","0018729467",202,"SGR_6",NA,"T7minusT1",NA
"1567","0018729469",201,"SGR_1",2.73998262362902,"T2minusT1",32
"1568","0018729469",201,"SGR_2",2.19097095674567,"T3minusT1",62
"1569","0018729469",201,"SGR_3",2.08881547101047,"T4minusT1",98
"1570","0018729469",201,"SGR_4",1.93236640142289,"T5minusT1",133
"1571","0018729469",201,"SGR_5",1.82880140509247,"T6minusT1",161
"1572","0018729469",201,"SGR_6",1.44436005303692,"T7minusT1",244
"1573","001872946A",201,"SGR_1",3.05450487885108,"T2minusT1",32
"1574","001872946A",201,"SGR_2",2.29996149960312,"T3minusT1",62
"1575","001872946A",201,"SGR_3",1.96210048889225,"T4minusT1",98
"1576","001872946A",201,"SGR_4",NA,"T5minusT1",NA
"1577","001872946A",201,"SGR_5",NA,"T6minusT1",NA
"1578","001872946A",201,"SGR_6",NA,"T7minusT1",NA
"1579","001872946B",202,"SGR_1",2.46795759855016,"T2minusT1",32
"1580","001872946B",202,"SGR_2",2.24229511182967,"T3minusT1",62
"1581","001872946B",202,"SGR_3",2.17949744047052,"T4minusT1",98
"1582","001872946B",202,"SGR_4",NA,"T5minusT1",NA
"1583","001872946B",202,"SGR_5",NA,"T6minusT1",NA
"1584","001872946B",202,"SGR_6",NA,"T7minusT1",NA
"1585","001872946C",151,"SGR_1",3.04694096441689,"T2minusT1",32
"1586","001872946C",151,"SGR_2",2.88686864361163,"T3minusT1",62
"1587","001872946C",151,"SGR_3",NA,"T4minusT1",NA
"1588","001872946C",151,"SGR_4",NA,"T5minusT1",NA
"1589","001872946C",151,"SGR_5",NA,"T6minusT1",NA
"1590","001872946C",151,"SGR_6",NA,"T7minusT1",NA
"1591","001872946D",202,"SGR_1",1.57156865694841,"T2minusT1",32
"1592","001872946D",202,"SGR_2",1.52693974177507,"T3minusT1",62
"1593","001872946D",202,"SGR_3",1.91890450451506,"T4minusT1",98
"1594","001872946D",202,"SGR_4",1.93501379169765,"T5minusT1",133
"1595","001872946D",202,"SGR_5",1.84370837911167,"T6minusT1",161
"1596","001872946D",202,"SGR_6",1.56409768546872,"T7minusT1",244
"1597","001872946E",152,"SGR_1",2.43898300328491,"T2minusT1",32
"1598","001872946E",152,"SGR_2",2.58450962829491,"T3minusT1",62
"1599","001872946E",152,"SGR_3",NA,"T4minusT1",NA
"1600","001872946E",152,"SGR_4",NA,"T5minusT1",NA
"1601","001872946E",152,"SGR_5",NA,"T6minusT1",NA
"1602","001872946E",152,"SGR_6",NA,"T7minusT1",NA
"1603","001872946F",151,"SGR_1",2.03402567950237,"T2minusT1",32
"1604","001872946F",151,"SGR_2",2.481624014288,"T3minusT1",62
"1605","001872946F",151,"SGR_3",2.18113298006493,"T4minusT1",98
"1606","001872946F",151,"SGR_4",2.10424559267868,"T5minusT1",133
"1607","001872946F",151,"SGR_5",2.11869912787017,"T6minusT1",161
"1608","001872946F",151,"SGR_6",1.78361789817769,"T7minusT1",244
"1609","0018729470",151,"SGR_1",1.64522907917761,"T2minusT1",32
"1610","0018729470",151,"SGR_2",2.28454199461166,"T3minusT1",62
"1611","0018729470",151,"SGR_3",2.09110248460793,"T4minusT1",98
"1612","0018729470",151,"SGR_4",2.06427219969927,"T5minusT1",133
"1613","0018729470",151,"SGR_5",1.98367727612945,"T6minusT1",161
"1614","0018729470",151,"SGR_6",1.7196270380375,"T7minusT1",244
"1615","0018729471",202,"SGR_1",3.08646090029432,"T2minusT1",32
"1616","0018729471",202,"SGR_2",2.24778910996617,"T3minusT1",62
"1617","0018729471",202,"SGR_3",2.1487454753859,"T4minusT1",98
"1618","0018729471",202,"SGR_4",2.01460168705572,"T5minusT1",133
"1619","0018729471",202,"SGR_5",1.89821425873886,"T6minusT1",161
"1620","0018729471",202,"SGR_6",1.544582293008,"T7minusT1",244
"1621","0018729472",152,"SGR_1",3.32071918229742,"T2minusT1",32
"1622","0018729472",152,"SGR_2",2.88217609251187,"T3minusT1",62
"1623","0018729472",152,"SGR_3",NA,"T4minusT1",NA
"1624","0018729472",152,"SGR_4",NA,"T5minusT1",NA
"1625","0018729472",152,"SGR_5",NA,"T6minusT1",NA
"1626","0018729472",152,"SGR_6",NA,"T7minusT1",NA
"1627","0018729473",202,"SGR_1",1.51439201002481,"T2minusT1",32
"1628","0018729473",202,"SGR_2",1.30582793890173,"T3minusT1",62
"1629","0018729473",202,"SGR_3",1.631147295003,"T4minusT1",98
"1630","0018729473",202,"SGR_4",1.80272773900756,"T5minusT1",133
"1631","0018729473",202,"SGR_5",1.68499860598974,"T6minusT1",161
"1632","0018729473",202,"SGR_6",1.36082074489388,"T7minusT1",244
"1633","0018729474",201,"SGR_1",1.56346141156192,"T2minusT1",32
"1634","0018729474",201,"SGR_2",1.74819339611771,"T3minusT1",62
"1635","0018729474",201,"SGR_3",1.90524811463657,"T4minusT1",98
"1636","0018729474",201,"SGR_4",1.98224390900998,"T5minusT1",133
"1637","0018729474",201,"SGR_5",1.84328727515106,"T6minusT1",161
"1638","0018729474",201,"SGR_6",1.51316903556884,"T7minusT1",244
"1639","0018729475",201,"SGR_1",3.46351232731303,"T2minusT1",32
"1640","0018729475",201,"SGR_2",3.18833704730597,"T3minusT1",62
"1641","0018729475",201,"SGR_3",2.74954807610217,"T4minusT1",98
"1642","0018729475",201,"SGR_4",2.40429124364991,"T5minusT1",133
"1643","0018729475",201,"SGR_5",2.19445725396967,"T6minusT1",161
"1644","0018729475",201,"SGR_6",1.88603695092593,"T7minusT1",202
"1645","0018729478",202,"SGR_1",2.86164182605724,"T2minusT1",32
"1646","0018729478",202,"SGR_2",2.45151116257183,"T3minusT1",62
"1647","0018729478",202,"SGR_3",1.95122195344091,"T4minusT1",98
"1648","0018729478",202,"SGR_4",1.9380227373111,"T5minusT1",133
"1649","0018729478",202,"SGR_5",1.73173069030674,"T6minusT1",161
"1650","0018729478",202,"SGR_6",1.55813135998026,"T7minusT1",198
"1651","001872947A",201,"SGR_1",2.28646583297285,"T2minusT1",26
"1652","001872947A",201,"SGR_2",NA,"T3minusT1",NA
"1653","001872947A",201,"SGR_3",NA,"T4minusT1",NA
"1654","001872947A",201,"SGR_4",NA,"T5minusT1",NA
"1655","001872947A",201,"SGR_5",NA,"T6minusT1",NA
"1656","001872947A",201,"SGR_6",NA,"T7minusT1",NA
"1657","001872947B",202,"SGR_1",2.71057366035719,"T2minusT1",30
"1658","001872947B",202,"SGR_2",NA,"T3minusT1",NA
"1659","001872947B",202,"SGR_3",NA,"T4minusT1",NA
"1660","001872947B",202,"SGR_4",NA,"T5minusT1",NA
"1661","001872947B",202,"SGR_5",NA,"T6minusT1",NA
"1662","001872947B",202,"SGR_6",NA,"T7minusT1",NA
"1663","001872947C",152,"SGR_1",2.82342721620641,"T2minusT1",26
"1664","001872947C",152,"SGR_2",NA,"T3minusT1",NA
"1665","001872947C",152,"SGR_3",NA,"T4minusT1",NA
"1666","001872947C",152,"SGR_4",NA,"T5minusT1",NA
"1667","001872947C",152,"SGR_5",NA,"T6minusT1",NA
"1668","001872947C",152,"SGR_6",NA,"T7minusT1",NA
"1669","001872947D",151,"SGR_1",2.72458506958442,"T2minusT1",32
"1670","001872947D",151,"SGR_2",2.67440380174482,"T3minusT1",62
"1671","001872947D",151,"SGR_3",2.25145804280253,"T4minusT1",98
"1672","001872947D",151,"SGR_4",2.08665132266046,"T5minusT1",133
"1673","001872947D",151,"SGR_5",2.034225904722,"T6minusT1",161
"1674","001872947D",151,"SGR_6",1.75534898242506,"T7minusT1",244
"1675","001872947E",201,"SGR_1",1.83903793795033,"T2minusT1",32
"1676","001872947E",201,"SGR_2",1.76478841840049,"T3minusT1",62
"1677","001872947E",201,"SGR_3",2.04796654210992,"T4minusT1",98
"1678","001872947E",201,"SGR_4",NA,"T5minusT1",NA
"1679","001872947E",201,"SGR_5",NA,"T6minusT1",NA
"1680","001872947E",201,"SGR_6",NA,"T7minusT1",NA
"1681","001872947F",152,"SGR_1",2.38349877167774,"T2minusT1",32
"1682","001872947F",152,"SGR_2",2.78774388035301,"T3minusT1",62
"1683","001872947F",152,"SGR_3",2.68163936354231,"T4minusT1",98
"1684","001872947F",152,"SGR_4",2.60302124115115,"T5minusT1",133
"1685","001872947F",152,"SGR_5",2.40133249758334,"T6minusT1",161
"1686","001872947F",152,"SGR_6",1.89256781192442,"T7minusT1",244
"1687","0018729480",202,"SGR_1",2.82130076160203,"T2minusT1",32
"1688","0018729480",202,"SGR_2",2.21830926037851,"T3minusT1",62
"1689","0018729480",202,"SGR_3",2.16440675048741,"T4minusT1",98
"1690","0018729480",202,"SGR_4",1.96073808667692,"T5minusT1",133
"1691","0018729480",202,"SGR_5",1.7122376853816,"T6minusT1",161
"1692","0018729480",202,"SGR_6",1.5617749197482,"T7minusT1",190
"1693","0018729481",201,"SGR_1",1.90995747239291,"T2minusT1",27
"1694","0018729481",201,"SGR_2",NA,"T3minusT1",NA
"1695","0018729481",201,"SGR_3",NA,"T4minusT1",NA
"1696","0018729481",201,"SGR_4",NA,"T5minusT1",NA
"1697","0018729481",201,"SGR_5",NA,"T6minusT1",NA
"1698","0018729481",201,"SGR_6",NA,"T7minusT1",NA
"1699","0018729482",201,"SGR_1",1.89961554048108,"T2minusT1",32
"1700","0018729482",201,"SGR_2",0.482601090037549,"T3minusT1",62
"1701","0018729482",201,"SGR_3",NA,"T4minusT1",NA
"1702","0018729482",201,"SGR_4",NA,"T5minusT1",NA
"1703","0018729482",201,"SGR_5",NA,"T6minusT1",NA
"1704","0018729482",201,"SGR_6",NA,"T7minusT1",NA
"1705","0018729483",201,"SGR_1",2.18971486541166,"T2minusT1",32
"1706","0018729483",201,"SGR_2",1.89803240985524,"T3minusT1",62
"1707","0018729483",201,"SGR_3",1.9740233831681,"T4minusT1",98
"1708","0018729483",201,"SGR_4",2.04410240794808,"T5minusT1",133
"1709","0018729483",201,"SGR_5",1.92756585511258,"T6minusT1",161
"1710","0018729483",201,"SGR_6",1.3949447173258,"T7minusT1",244
"1711","0018729484",202,"SGR_1",2.90479818648632,"T2minusT1",32
"1712","0018729484",202,"SGR_2",1.29369019945047,"T3minusT1",62
"1713","0018729484",202,"SGR_3",0.608689015882247,"T4minusT1",98
"1714","0018729484",202,"SGR_4",NA,"T5minusT1",NA
"1715","0018729484",202,"SGR_5",NA,"T6minusT1",NA
"1716","0018729484",202,"SGR_6",NA,"T7minusT1",NA
"1717","0018729485",201,"SGR_1",2.29448048961669,"T2minusT1",32
"1718","0018729485",201,"SGR_2",2.38049692422744,"T3minusT1",62
"1719","0018729485",201,"SGR_3",2.24788487494598,"T4minusT1",98
"1720","0018729485",201,"SGR_4",NA,"T5minusT1",NA
"1721","0018729485",201,"SGR_5",NA,"T6minusT1",NA
"1722","0018729485",201,"SGR_6",NA,"T7minusT1",NA
"1723","0018729486",151,"SGR_1",3.42470923385236,"T2minusT1",32
"1724","0018729486",151,"SGR_2",3.15835270102758,"T3minusT1",62
"1725","0018729486",151,"SGR_3",2.63150941353889,"T4minusT1",98
"1726","0018729486",151,"SGR_4",2.43023169203707,"T5minusT1",133
"1727","0018729486",151,"SGR_5",2.31569069305002,"T6minusT1",161
"1728","0018729486",151,"SGR_6",2.1296863032245,"T7minusT1",190
"1729","0018729488",151,"SGR_1",2.95587015215573,"T2minusT1",20
"1730","0018729488",151,"SGR_2",NA,"T3minusT1",NA
"1731","0018729488",151,"SGR_3",NA,"T4minusT1",NA
"1732","0018729488",151,"SGR_4",NA,"T5minusT1",NA
"1733","0018729488",151,"SGR_5",NA,"T6minusT1",NA
"1734","0018729488",151,"SGR_6",NA,"T7minusT1",NA
"1735","0018729489",151,"SGR_1",2.94740067104775,"T2minusT1",32
"1736","0018729489",151,"SGR_2",2.60763669245978,"T3minusT1",62
"1737","0018729489",151,"SGR_3",2.23600673722539,"T4minusT1",98
"1738","0018729489",151,"SGR_4",2.05014734783442,"T5minusT1",133
"1739","0018729489",151,"SGR_5",1.9209444941487,"T6minusT1",161
"1740","0018729489",151,"SGR_6",NA,"T7minusT1",NA
"1741","001872948A",201,"SGR_1",2.54953727947527,"T2minusT1",32
"1742","001872948A",201,"SGR_2",2.20117732852019,"T3minusT1",62
"1743","001872948A",201,"SGR_3",1.86959887672686,"T4minusT1",98
"1744","001872948A",201,"SGR_4",1.8889476956697,"T5minusT1",133
"1745","001872948A",201,"SGR_5",1.75555251972987,"T6minusT1",161
"1746","001872948A",201,"SGR_6",1.57631305444748,"T7minusT1",190
"1747","001872948B",201,"SGR_1",2.65140551313507,"T2minusT1",32
"1748","001872948B",201,"SGR_2",2.27530233774242,"T3minusT1",62
"1749","001872948B",201,"SGR_3",1.93111468369609,"T4minusT1",98
"1750","001872948B",201,"SGR_4",2.04095706857397,"T5minusT1",133
"1751","001872948B",201,"SGR_5",1.76759448863915,"T6minusT1",161
"1752","001872948B",201,"SGR_6",1.57234165752349,"T7minusT1",190
"1753","001872948D",152,"SGR_1",3.49277670798647,"T2minusT1",32
"1754","001872948D",152,"SGR_2",3.32866923467627,"T3minusT1",62
"1755","001872948D",152,"SGR_3",2.91565894286432,"T4minusT1",98
"1756","001872948D",152,"SGR_4",2.58231860229186,"T5minusT1",133
"1757","001872948D",152,"SGR_5",2.2507436332625,"T6minusT1",161
"1758","001872948D",152,"SGR_6",1.73576758724812,"T7minusT1",244
"1759","001872948E",151,"SGR_1",2.94740067104775,"T2minusT1",32
"1760","001872948E",151,"SGR_2",3.00431752187129,"T3minusT1",62
"1761","001872948E",151,"SGR_3",2.57768600922623,"T4minusT1",98
"1762","001872948E",151,"SGR_4",NA,"T5minusT1",NA
"1763","001872948E",151,"SGR_5",NA,"T6minusT1",NA
"1764","001872948E",151,"SGR_6",NA,"T7minusT1",NA
"1765","001872948F",152,"SGR_1",2.59019712669804,"T2minusT1",32
"1766","001872948F",152,"SGR_2",2.95044494637955,"T3minusT1",62
"1767","001872948F",152,"SGR_3",2.73448228194721,"T4minusT1",98
"1768","001872948F",152,"SGR_4",2.59539591428066,"T5minusT1",133
"1769","001872948F",152,"SGR_5",2.49266108276875,"T6minusT1",161
"1770","001872948F",152,"SGR_6",2.07810269486808,"T7minusT1",244
"1771","0018729490",201,"SGR_1",3.01972362892933,"T2minusT1",32
"1772","0018729490",201,"SGR_2",2.614737612963,"T3minusT1",62
"1773","0018729490",201,"SGR_3",2.56803928782359,"T4minusT1",98
"1774","0018729490",201,"SGR_4",2.31551591052734,"T5minusT1",133
"1775","0018729490",201,"SGR_5",2.13019307052056,"T6minusT1",161
"1776","0018729490",201,"SGR_6",1.97314190002162,"T7minusT1",190
"1777","0018729491",151,"SGR_1",3.04175138099354,"T2minusT1",32
"1778","0018729491",151,"SGR_2",3.13584358827688,"T3minusT1",62
"1779","0018729491",151,"SGR_3",2.77099974964492,"T4minusT1",98
"1780","0018729491",151,"SGR_4",NA,"T5minusT1",NA
"1781","0018729491",151,"SGR_5",NA,"T6minusT1",NA
"1782","0018729491",151,"SGR_6",NA,"T7minusT1",NA
"1783","0018729492",152,"SGR_1",2.13605662576177,"T2minusT1",32
"1784","0018729492",152,"SGR_2",2.13263668855126,"T3minusT1",62
"1785","0018729492",152,"SGR_3",1.9283594519981,"T4minusT1",98
"1786","0018729492",152,"SGR_4",1.82620806865048,"T5minusT1",133
"1787","0018729492",152,"SGR_5",1.78761062618147,"T6minusT1",161
"1788","0018729492",152,"SGR_6",1.57418684156496,"T7minusT1",244
"1789","0018729493",152,"SGR_1",2.58523064071909,"T2minusT1",32
"1790","0018729493",152,"SGR_2",2.6557894007573,"T3minusT1",62
"1791","0018729493",152,"SGR_3",2.40185322208026,"T4minusT1",98
"1792","0018729493",152,"SGR_4",2.16136537878111,"T5minusT1",133
"1793","0018729493",152,"SGR_5",1.93845078123447,"T6minusT1",161
"1794","0018729493",152,"SGR_6",1.6367396643507,"T7minusT1",244
"1795","0018729495",152,"SGR_1",2.99542927399563,"T2minusT1",32
"1796","0018729495",152,"SGR_2",3.14243185224969,"T3minusT1",62
"1797","0018729495",152,"SGR_3",2.72593076684453,"T4minusT1",98
"1798","0018729495",152,"SGR_4",2.65146479947733,"T5minusT1",133
"1799","0018729495",152,"SGR_5",2.54247618468593,"T6minusT1",161
"1800","0018729495",152,"SGR_6",NA,"T7minusT1",NA
"1801","0018729496",201,"SGR_1",2.76052617060469,"T2minusT1",32
"1802","0018729496",201,"SGR_2",2.09196863214844,"T3minusT1",62
"1803","0018729496",201,"SGR_3",1.93419734432341,"T4minusT1",98
"1804","0018729496",201,"SGR_4",1.65323960967498,"T5minusT1",133
"1805","0018729496",201,"SGR_5",1.50747353182712,"T6minusT1",161
"1806","0018729496",201,"SGR_6",1.246804870823,"T7minusT1",244
"1807","0018729498",151,"SGR_1",2.61702877186565,"T2minusT1",32
"1808","0018729498",151,"SGR_2",2.61401440098701,"T3minusT1",62
"1809","0018729498",151,"SGR_3",2.31066018198482,"T4minusT1",98
"1810","0018729498",151,"SGR_4",2.12682916171589,"T5minusT1",133
"1811","0018729498",151,"SGR_5",1.99606657374287,"T6minusT1",161
"1812","0018729498",151,"SGR_6",1.58577822571859,"T7minusT1",244
"1813","0018729499",152,"SGR_1",2.27724900170958,"T2minusT1",32
"1814","0018729499",152,"SGR_2",2.41428983400731,"T3minusT1",62
"1815","0018729499",152,"SGR_3",2.43389447637805,"T4minusT1",98
"1816","0018729499",152,"SGR_4",2.31957557617573,"T5minusT1",133
"1817","0018729499",152,"SGR_5",2.23987067629527,"T6minusT1",161
"1818","0018729499",152,"SGR_6",1.97913378632639,"T7minusT1",244
"1819","001872949A",201,"SGR_1",2.43265876138286,"T2minusT1",32
"1820","001872949A",201,"SGR_2",1.72912473094953,"T3minusT1",62
"1821","001872949A",201,"SGR_3",1.87214043953314,"T4minusT1",98
"1822","001872949A",201,"SGR_4",1.94414010499691,"T5minusT1",133
"1823","001872949A",201,"SGR_5",1.84916485167981,"T6minusT1",161
"1824","001872949A",201,"SGR_6",1.41377851244879,"T7minusT1",244
"1825","001872949B",151,"SGR_1",2.80321270248491,"T2minusT1",32
"1826","001872949B",151,"SGR_2",3.09045360960132,"T3minusT1",62
"1827","001872949B",151,"SGR_3",2.82338694510871,"T4minusT1",98
"1828","001872949B",151,"SGR_4",2.50903225979489,"T5minusT1",133
"1829","001872949B",151,"SGR_5",2.25465201436155,"T6minusT1",161
"1830","001872949B",151,"SGR_6",2.00674186667285,"T7minusT1",190
"1831","001872949C",151,"SGR_1",2.93042521728919,"T2minusT1",32
"1832","001872949C",151,"SGR_2",2.96497990361311,"T3minusT1",62
"1833","001872949C",151,"SGR_3",2.83760560479933,"T4minusT1",98
"1834","001872949C",151,"SGR_4",2.68595233098252,"T5minusT1",133
"1835","001872949C",151,"SGR_5",2.45447732417092,"T6minusT1",161
"1836","001872949C",151,"SGR_6",1.98299193301037,"T7minusT1",244
"1837","001872949D",201,"SGR_1",1.99861333696059,"T2minusT1",32
"1838","001872949D",201,"SGR_2",1.4964592454217,"T3minusT1",62
"1839","001872949D",201,"SGR_3",1.5276987083674,"T4minusT1",98
"1840","001872949D",201,"SGR_4",1.43485198955331,"T5minusT1",133
"1841","001872949D",201,"SGR_5",1.31442135953288,"T6minusT1",161
"1842","001872949D",201,"SGR_6",1.18947371851594,"T7minusT1",244
"1843","001872949E",202,"SGR_1",2.27059746944409,"T2minusT1",32
"1844","001872949E",202,"SGR_2",1.82932126348367,"T3minusT1",62
"1845","001872949E",202,"SGR_3",1.80439076971706,"T4minusT1",98
"1846","001872949E",202,"SGR_4",NA,"T5minusT1",NA
"1847","001872949E",202,"SGR_5",NA,"T6minusT1",NA
"1848","001872949E",202,"SGR_6",NA,"T7minusT1",NA
"1849","001872949F",202,"SGR_1",1.63787936845181,"T2minusT1",32
"1850","001872949F",202,"SGR_2",NA,"T3minusT1",NA
"1851","001872949F",202,"SGR_3",NA,"T4minusT1",NA
"1852","001872949F",202,"SGR_4",NA,"T5minusT1",NA
"1853","001872949F",202,"SGR_5",NA,"T6minusT1",NA
"1854","001872949F",202,"SGR_6",NA,"T7minusT1",NA
"1855","00187294A0",152,"SGR_1",3.56388419011886,"T2minusT1",32
"1856","00187294A0",152,"SGR_2",3.47892667388119,"T3minusT1",62
"1857","00187294A0",152,"SGR_3",3.20598902391214,"T4minusT1",98
"1858","00187294A0",152,"SGR_4",2.78621234295444,"T5minusT1",133
"1859","00187294A0",152,"SGR_5",2.50818501224419,"T6minusT1",161
"1860","00187294A0",152,"SGR_6",2.11246833410996,"T7minusT1",195
"1861","00187294A1",152,"SGR_1",2.93847704025714,"T2minusT1",32
"1862","00187294A1",152,"SGR_2",2.8952920790505,"T3minusT1",62
"1863","00187294A1",152,"SGR_3",2.47450789390256,"T4minusT1",98
"1864","00187294A1",152,"SGR_4",2.26369200109711,"T5minusT1",133
"1865","00187294A1",152,"SGR_5",2.03588263489982,"T6minusT1",161
"1866","00187294A1",152,"SGR_6",1.65610965799101,"T7minusT1",244
"1867","00187294A2",151,"SGR_1",2.38349877167774,"T2minusT1",32
"1868","00187294A2",151,"SGR_2",2.44022525727128,"T3minusT1",62
"1869","00187294A2",151,"SGR_3",2.17135016472056,"T4minusT1",98
"1870","00187294A2",151,"SGR_4",2.07594799853386,"T5minusT1",133
"1871","00187294A2",151,"SGR_5",2.02989616599811,"T6minusT1",161
"1872","00187294A2",151,"SGR_6",1.9076728630848,"T7minusT1",190
"1873","00187294A3",152,"SGR_1",1.319890766151,"T2minusT1",26
"1874","00187294A3",152,"SGR_2",NA,"T3minusT1",NA
"1875","00187294A3",152,"SGR_3",NA,"T4minusT1",NA
"1876","00187294A3",152,"SGR_4",NA,"T5minusT1",NA
"1877","00187294A3",152,"SGR_5",NA,"T6minusT1",NA
"1878","00187294A3",152,"SGR_6",NA,"T7minusT1",NA
"1879","00187294A4",201,"SGR_1",2.92360151149598,"T2minusT1",26
"1880","00187294A4",201,"SGR_2",NA,"T3minusT1",NA
"1881","00187294A4",201,"SGR_3",NA,"T4minusT1",NA
"1882","00187294A4",201,"SGR_4",NA,"T5minusT1",NA
"1883","00187294A4",201,"SGR_5",NA,"T6minusT1",NA
"1884","00187294A4",201,"SGR_6",NA,"T7minusT1",NA
"1885","00187294A5",151,"SGR_1",3.65113973524651,"T2minusT1",26
"1886","00187294A5",151,"SGR_2",NA,"T3minusT1",NA
"1887","00187294A5",151,"SGR_3",NA,"T4minusT1",NA
"1888","00187294A5",151,"SGR_4",NA,"T5minusT1",NA
"1889","00187294A5",151,"SGR_5",NA,"T6minusT1",NA
"1890","00187294A5",151,"SGR_6",NA,"T7minusT1",NA
"1891","00187294A6",151,"SGR_1",2.95390665491486,"T2minusT1",32
"1892","00187294A6",151,"SGR_2",2.95324986878258,"T3minusT1",62
"1893","00187294A6",151,"SGR_3",2.9379721200752,"T4minusT1",98
"1894","00187294A6",151,"SGR_4",2.7958891980794,"T5minusT1",133
"1895","00187294A6",151,"SGR_5",2.66831095569142,"T6minusT1",161
"1896","00187294A6",151,"SGR_6",2.2478143523994,"T7minusT1",244
"1897","00187294A8",152,"SGR_1",2.09979276832637,"T2minusT1",32
"1898","00187294A8",152,"SGR_2",2.32849643803965,"T3minusT1",62
"1899","00187294A8",152,"SGR_3",2.23467864311535,"T4minusT1",98
"1900","00187294A8",152,"SGR_4",2.03684387128908,"T5minusT1",133
"1901","00187294A8",152,"SGR_5",1.95890443710809,"T6minusT1",161
"1902","00187294A8",152,"SGR_6",1.87147745873986,"T7minusT1",244
"1903","00187294A9",152,"SGR_1",2.54774246285268,"T2minusT1",32
"1904","00187294A9",152,"SGR_2",2.55867083419856,"T3minusT1",62
"1905","00187294A9",152,"SGR_3",2.26738909276452,"T4minusT1",98
"1906","00187294A9",152,"SGR_4",2.11407315728882,"T5minusT1",133
"1907","00187294A9",152,"SGR_5",1.90101868698462,"T6minusT1",161
"1908","00187294A9",152,"SGR_6",1.51250740340447,"T7minusT1",244
"1909","00187294AA",201,"SGR_1",3.7327306965584,"T2minusT1",32
"1910","00187294AA",201,"SGR_2",3.04528266313,"T3minusT1",62
"1911","00187294AA",201,"SGR_3",2.75510877057925,"T4minusT1",98
"1912","00187294AA",201,"SGR_4",2.37385022975738,"T5minusT1",133
"1913","00187294AA",201,"SGR_5",2.15107950297455,"T6minusT1",161
"1914","00187294AA",201,"SGR_6",1.83759368488732,"T7minusT1",202
"1915","00187294AB",202,"SGR_1",2.9876457501399,"T2minusT1",32
"1916","00187294AB",202,"SGR_2",NA,"T3minusT1",NA
"1917","00187294AB",202,"SGR_3",NA,"T4minusT1",NA
"1918","00187294AB",202,"SGR_4",NA,"T5minusT1",NA
"1919","00187294AB",202,"SGR_5",NA,"T6minusT1",NA
"1920","00187294AB",202,"SGR_6",NA,"T7minusT1",NA
"1921","00187294AC",202,"SGR_1",1.65762964338432,"T2minusT1",32
"1922","00187294AC",202,"SGR_2",1.2157774178237,"T3minusT1",62
"1923","00187294AC",202,"SGR_3",1.24008689198174,"T4minusT1",98
"1924","00187294AC",202,"SGR_4",1.10409752781881,"T5minusT1",133
"1925","00187294AC",202,"SGR_5",0.969945711907849,"T6minusT1",161
"1926","00187294AC",202,"SGR_6",0.890184051559939,"T7minusT1",244
"1927","00187294AD",201,"SGR_1",2.68317164137559,"T2minusT1",32
"1928","00187294AD",201,"SGR_2",2.07987187681418,"T3minusT1",62
"1929","00187294AD",201,"SGR_3",1.9803878294935,"T4minusT1",98
"1930","00187294AD",201,"SGR_4",NA,"T5minusT1",NA
"1931","00187294AD",201,"SGR_5",NA,"T6minusT1",NA
"1932","00187294AD",201,"SGR_6",NA,"T7minusT1",NA
"1933","00187294AE",202,"SGR_1",3.34584899870891,"T2minusT1",32
"1934","00187294AE",202,"SGR_2",2.95954395229914,"T3minusT1",62
"1935","00187294AE",202,"SGR_3",2.85193260435077,"T4minusT1",98
"1936","00187294AE",202,"SGR_4",2.4487043663169,"T5minusT1",133
"1937","00187294AE",202,"SGR_5",2.23406229193934,"T6minusT1",161
"1938","00187294AE",202,"SGR_6",1.96464241868841,"T7minusT1",198
"1939","00187294AF",151,"SGR_1",3.0757292383375,"T2minusT1",32
"1940","00187294AF",151,"SGR_2",2.98979466537981,"T3minusT1",62
"1941","00187294AF",151,"SGR_3",NA,"T4minusT1",NA
"1942","00187294AF",151,"SGR_4",NA,"T5minusT1",NA
"1943","00187294AF",151,"SGR_5",NA,"T6minusT1",NA
"1944","00187294AF",151,"SGR_6",NA,"T7minusT1",NA
"1945","00187294B0",202,"SGR_1",2.24133650487179,"T2minusT1",30
"1946","00187294B0",202,"SGR_2",NA,"T3minusT1",NA
"1947","00187294B0",202,"SGR_3",NA,"T4minusT1",NA
"1948","00187294B0",202,"SGR_4",NA,"T5minusT1",NA
"1949","00187294B0",202,"SGR_5",NA,"T6minusT1",NA
"1950","00187294B0",202,"SGR_6",NA,"T7minusT1",NA
"1951","00187294B3",151,"SGR_1",2.23502252534502,"T2minusT1",32
"1952","00187294B3",151,"SGR_2",2.80061305713832,"T3minusT1",62
"1953","00187294B3",151,"SGR_3",2.75486779606058,"T4minusT1",98
"1954","00187294B3",151,"SGR_4",2.52836411383777,"T5minusT1",133
"1955","00187294B3",151,"SGR_5",2.26568889219825,"T6minusT1",161
"1956","00187294B3",151,"SGR_6",1.99894578538538,"T7minusT1",190
"1957","00187294B4",201,"SGR_1",2.09470068410227,"T2minusT1",26
"1958","00187294B4",201,"SGR_2",NA,"T3minusT1",NA
"1959","00187294B4",201,"SGR_3",NA,"T4minusT1",NA
