Date & time of file creation	11/12/2021 11:09 AM																																													
Raw data file path	C:\Users\Administrator\Desktop\BrookTrout_Respirometry\3month_Respirometry\20C_3month\PCRIT_2_20C_raw.txt																																													
Data file path	C:\Users\Administrator\Desktop\BrookTrout_Respirometry\3month_Respirometry\20C_3month\PCRIT_2_20C.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
11/12/2021/11:10:08 AM	Flush	1016.3	0.0	29.3500	19.43	97.20	29.2950	19.43	97.30	29.2975	19.43	97.25	29.3538	19.43	96.68	29.8400	19.68	96.82	29.3500	19.68	97.47	29.9200	19.68	97.27	28.4300	19.68	97.00	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:09 AM	Flush	1016.3	0.0	29.3562	19.43	97.15	29.2737	19.43	97.48	29.3275	19.43	96.99	29.3500	19.43	96.71	29.8400	19.68	96.82	29.3400	19.68	97.56	29.9100	19.68	97.36	28.4200	19.68	97.09	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:10 AM	Flush	1016.3	0.0	29.3600	19.43	97.12	29.2950	19.43	97.30	29.3500	19.43	96.79	29.3562	19.43	96.65	29.8200	19.68	97.00	29.3300	19.68	97.65	29.9300	19.68	97.18	28.4300	19.68	97.00	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:11 AM	Flush	1016.3	0.0	29.3600	19.44	97.10	29.3038	19.44	97.21	29.3250	19.44	97.00	29.3600	19.44	96.61	29.8300	19.67	96.93	29.3400	19.67	97.58	29.9000	19.67	97.47	28.4400	19.67	96.92	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:12 AM	Flush	1016.3	0.0	29.3663	19.44	97.04	29.2937	19.44	97.29	29.3038	19.44	97.18	29.3600	19.44	96.60	29.8100	19.67	97.10	29.3300	19.67	97.67	29.9200	19.67	97.29	28.4400	19.67	96.92	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:13 AM	Flush	1016.3	0.0	29.3700	19.44	97.01	29.2900	19.44	97.32	29.3062	19.44	97.15	29.3475	19.44	96.71	29.8200	19.66	97.04	29.3600	19.66	97.42	29.9300	19.66	97.22	28.4400	19.66	96.94	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:14 AM	Flush	1016.3	0.0	29.3700	19.44	97.01	29.2900	19.44	97.32	29.3100	19.44	97.12	29.3463	19.44	96.72	29.8200	19.66	97.04	29.3300	19.66	97.69	29.9200	19.66	97.31	28.4100	19.66	97.21	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:15 AM	Flush	1016.3	0.0	29.3700	19.44	97.01	29.2838	19.44	97.38	29.2850	19.44	97.34	29.3562	19.44	96.63	29.8100	19.67	97.10	29.3300	19.67	97.67	29.9500	19.67	97.03	28.4200	19.67	97.10	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:16 AM	Flush	1016.3	0.0	29.3637	19.43	97.08	29.2800	19.43	97.42	29.2825	19.43	97.37	29.3725	19.43	96.50	29.8300	19.67	96.93	29.3300	19.67	97.67	29.9300	19.67	97.20	28.4300	19.67	97.01	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:17 AM	Flush	1016.3	0.0	29.3663	19.44	97.05	29.2737	19.44	97.47	29.2775	19.44	97.41	29.3613	19.44	96.60	29.8300	19.68	96.91	29.3400	19.68	97.56	29.9200	19.68	97.27	28.4200	19.68	97.09	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
